PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Yield_Strength_MPa
0.5299548550930849,-1.9610513283827038,0.6720974386851676,0.14172238511295335,0.0005618946833950622,-0.2590433769395291,1.3587531266805573,-0.24533148476736785,-0.057392948650011086,-0.04274927615536379,0.6114266751142471,0.02794194000153752,-0.7583895597496478,-0.31335436531513683,0.17312900778238685,-0.25064544358452906,-0.051151781751147714,0.0047714695185303
0.3941705240893277,-1.562258497935738,0.5565544373177188,0.12753823730623298,-0.08725723135354929,-0.4796332778675532,1.1863851455972052,0.1733441248456601,-0.8557574116601474,-0.5131067287547617,0.050199640653111395,-1.0790994954352418,0.21863035028721173,0.21850036903637818,0.22282284230164048,-0.4522123450757607,-0.48588073518823977,-0.6309639886249009
0.3500870477377114,-2.0716925264202963,0.6373623814296713,0.3467604171977612,0.05344351374013886,0.14203224382252203,1.4617726669016327,-0.6184521147495518,-0.10255701511881185,-0.4668237571365987,1.0150961958814715,0.06013461539208503,-0.3744200001419958,-0.2660234472666007,0.3525809973966648,-0.6405714145717135,-0.12616925205495144,0.4142282052719266
0.21430271673395215,-1.6728996959733322,0.5218193800622153,0.33257626939104235,-0.03437561229680673,-0.07855765710550584,1.2894046858182842,-0.1997765051365216,-0.9009214781289488,-0.9371812097359964,0.4538691614203349,-1.0469068200446963,0.6025999098948643,0.2658312870849184,0.4022748319159176,-0.8421383160629444,-0.5608982054920438,0.1879494828818918
0.9937496150580459,-2.075904909238373,0.939332792413029,-0.7412168592603922,0.1601790337805887,-0.6879593952783146,1.6381025866907648,1.1397983518469117,-0.19624452237420398,0.21445746140982425,-0.07278964253518934,0.40140082964900264,-1.3703417847871935,-0.44803351975532213,-0.2284960314946721,0.49503404653599564,-0.24982260443216375,-0.9218937745549456
0.8579652840542872,-1.6771120787914033,0.8237897910455806,-0.7554010070671126,0.07235990774364413,-0.9085492962063396,1.4657346056074143,1.5584739614599399,-0.9946089853843424,-0.2558999911895761,-0.6340166769963265,-0.7056406057877809,-0.39332187475033153,0.08382121459619107,-0.1788021969754182,0.2934671450447633,-0.6845515578692573,-1.0511959016349657
0.7862926966865018,-2.0967867275590715,0.8506026495959204,-0.5060697527159381,0.1722094887235975,-0.36005369469485676,1.6563913664822139,0.788576757631149,-0.21946247207925332,-0.18083691438508986,0.27738059687858074,0.4362294499770801,-1.091183445874912,-0.37569910477231894,-0.08359811659672822,0.08997143793020762,-0.2330677959236247,-0.3615845572081927
0.6505083656827432,-1.6979938971121025,0.7350596482284776,-0.5202539005226575,0.08439036268665276,-0.5806435956228819,1.484023385398863,1.207252367244177,-1.0178269350893947,-0.6511943669844891,-0.28384643758255823,-0.6708119854597028,-0.11416353583805065,0.1561556295791986,-0.03390428207747335,-0.11159546356102533,-0.6677967493607174,-0.7063902294215791
0.5556957651645938,-2.0889949679144957,0.7387121902096213,-0.2293721569148744,0.1632373408178906,-0.06136024417247534,1.6389838381113258,0.39186407529494216,-0.24353956587457323,-0.5364199630139544,0.6250661474079323,0.4488017867304774,-0.7959489776621516,-0.30462772584324815,0.08245741497362617,-0.29592047645409797,-0.1646735236229174,-0.1137554803048212
0.419911434160841,-1.6902021374675338,0.6231691888421746,-0.24355630472159343,0.07541821478094558,-0.2819501451005002,1.4666158570279744,0.8105396849079702,-1.0419040288847115,-1.006777415613353,0.06383911294679696,-0.6582396487063049,0.18107093237470906,0.22722700850826988,0.1321512494928799,-0.49748737794533116,-0.5994024770600079,-0.4154604434915343
0.34157645907916023,-2.111992869555989,0.6497713625239031,8.926688919140277e-05,0.18848904625453197,0.2637120742716709,1.7298414862898193,-0.12253707061340068,-0.237909545746005,-0.9662021944932269,1.023261362930718,0.5087748567113011,-0.4009337669175425,-0.20813524591627713,0.2530410633102947,-0.7715187980346667,-0.16092637258117987,0.6189565731486248
0.20579212807540087,-1.7132000391090232,0.5342283611564532,-0.014094880917528857,0.10066992021758747,0.04312217334364599,1.5574735052064688,0.2961385389996282,-1.0362740087561457,-1.436559647092626,0.46203432846958054,-0.5982665787254836,0.5760861431193203,0.3237194884352413,0.302734897829548,-0.9730856995258976,-0.5956553260182725,0.1340735965985502
1.0855434361327199,-2.191579556819026,1.0545573541073814,-1.7031099804089753,0.5213176227302703,-0.5245464644394099,2.468587427642614,2.1333739967350778,-0.4412817572202865,-0.8863835110197742,-0.07125138379474713,1.477411899323008,-1.3132847548034963,-0.3113988081518665,-0.47105177230070744,0.20996191184556734,-0.40290203424671,-0.4585611525182076
0.9497591051289651,-1.7927867263720618,0.9390143527399336,-1.7172941282156937,0.43349849669332496,-0.7451363653674353,2.2962194465592627,2.5520496063481075,-1.2396462202304248,-1.3567409636191734,-0.6324784182558844,0.3703704638862254,-0.33626484476663476,0.22045592619965174,-0.421357937781453,0.008395010354333257,-0.8376309876838012,-0.835692356501599
0.9086685297962246,-2.209620146804624,0.9902558311348406,-1.5034133368429985,0.536101708633948,-0.24907009105351072,2.514134346193785,1.800021252168495,-0.4678667717413478,-1.2253050841894446,0.2534046859704401,1.5017410895259806,-1.0300059462903004,-0.259913490852504,-0.32214723566703984,-0.12516248984277997,-0.3716850100826576,-0.2107320756148361
0.7728841987924677,-1.8108273163576591,0.874712829767392,-1.5175974846497182,0.4482825825970031,-0.4696599919815362,2.341766365110435,2.2186968617815244,-1.2662312347514868,-1.6956625367888445,-0.3078223484906962,0.3946996540891977,-0.05298603625343934,0.27194124349901394,-0.2724534011477861,-0.3267293913340123,-0.8064139635197489,-0.2969334936681828
0.6592454277643112,-2.2063728744268434,0.8797658756167093,-1.2011318071297044,0.5334987825793116,0.07469084573563096,2.5374288067497974,1.2858919235720987,-0.48618380037480946,-1.6172985619160716,0.6660536566425709,1.5105796823263724,-0.6409122315028861,-0.18359044453890314,-0.11560186701927605,-0.5597380484295541,-0.2975893878717703,0.6297317504052932
0.5234610967605546,-1.8075800439798786,0.7642228742492602,-1.215315954936424,0.44567965654236663,-0.14589905519239463,2.3650608256664456,1.7045675331851278,-1.284548263384948,-2.0876560145154706,0.10482662218143479,0.40353824688959045,0.3361076785339744,0.3482642898126144,-0.06590803250002242,-0.7613049499207865,-0.7323183413088619,0.2310501919085651
0.5059207960797538,-2.2941499828713194,0.8565743431410014,-1.0234136677611525,0.5772406586365948,0.3927322134144335,2.6458325745211564,0.9246230271308139,-0.5293263155523017,-1.9545954338747815,1.0226634807071842,1.5272135929746709,-0.2666731297571704,-0.15419963648160007,0.06411967233620777,-0.8646123526945477,-0.334262889536663,1.211591322265383
0.3701364650759969,-1.895357152424354,0.7410313417735527,-1.0375978155678718,0.4894215325996497,0.17214231248640816,2.473464593437806,1.3432986367438426,-1.3276907785624406,-2.42495288647418,0.46143644624604807,0.42017215753788834,0.7103467802796902,0.3776550978699178,0.11381350685546142,-1.0661792541857797,-0.7689918429737547,0.7051579912019714
1.1494866729190183,-2.3554393931975497,1.1909037539040017,-2.5064168871693875,0.8495162322350984,-0.30754270483860835,3.1992333049940584,3.08146523777428,-0.7472489413847773,-1.8393629157571156,-0.007140677760022613,2.3691261547707674,-1.179367383165487,-0.2634493310822018,-0.596675851611307,0.08362609129843987,-0.5168735166289731,-0.3184838481815194
1.013702341915261,-1.9566465627505845,1.0753607525365527,-2.5206010349761088,0.7616971061981535,-0.528132605766634,3.0268653239107075,3.500140847387308,-1.5456134043949157,-2.309720368356514,-0.5683677122211589,1.2620847193339848,-0.20234747312862653,0.2684054032693158,-0.5469820170920533,-0.1179408101927928,-0.9516024700660646,-0.2861583164115144
0.9753231437164113,-2.3650848473713646,1.114632704650132,-2.282960463054518,0.8504512834961625,-0.047729400474497266,3.209513655232091,2.7052969056390843,-0.745334445914104,-2.1383161809255316,0.2960641076867289,2.367626169495534,-0.9210053509063053,-0.20005008136583757,-0.46357308445672274,-0.26610687604194994,-0.4997848512419741,0.1771743056252235
0.8395388127126546,-1.9662920169244005,0.9990897032826834,-2.2971446108612374,0.7626321574592173,-0.2683193014025229,3.0371456741487415,3.1239725152521145,-1.5436989089242428,-2.608673633524931,-0.2651629267744073,1.260584734058751,0.05601455913055597,0.3318046529856804,-0.41387924993746916,-0.46767377753318234,-0.9345138046790658,0.1340735965985502
0.7348128718717599,-2.369738125027096,1.0036745370637168,-2.018463443774651,0.8602405928791288,0.3061110527455189,3.233452655734878,2.282009273453233,-0.760783980213536,-2.592499824311485,0.6903896269023522,2.419347341217413,-0.6032358872075892,-0.10643596827926084,-0.30383754635368965,-0.7451132077531767,-0.4649302580470913,1.211591322265383
0.599028540868003,-1.970945294580131,0.8881315356962678,-2.0326475915813704,0.7724214668421838,0.08552115181749359,3.06108467465153,2.7006848830662626,-1.559148443223675,-3.0628572769108837,0.12916259244121597,1.3123059057806306,0.3737840228292711,0.4254187660722568,-0.2541437118344359,-0.9466801092444089,-0.8996592114841826,0.8129097637686546
0.5081149501852851,-2.4176523037101423,0.9124552573248477,-1.7090218192990256,0.85842938621083,0.6795971993122358,3.1923916930263823,1.9183601285335103,-0.8036241846421347,-2.9463520320892482,1.0631460510978084,2.3861150508025153,-0.3095802022352185,-0.05805554977747875,-0.12477042312764265,-1.115291734944505,-0.4547424493992887,1.9766289074888337
0.37233061918152843,-2.0188594732631775,0.7969122559573988,-1.7232059671057458,0.770610260173885,0.45900729838421034,3.0200237119430318,2.3370357381465396,-1.6019886476522733,-3.4167094846886474,0.5019190166366725,1.2790736153657336,0.6674397078016423,0.47379918457403886,-0.07507658860838905,-1.3168586364357378,-0.8894714028363803,1.653373589788784
0.04925857367689392,-1.2231712761139755,0.6825052487486915,0.4549818784820711,0.14638996534156756,0.8550053122756606,0.06691632878898394,-0.9439131258524456,-0.6877987442340683,0.046870688467503994,0.16235197078554656,-0.3697195486998722,1.0997696458452928,0.165100131344889,-0.14305769015220773,0.21146699833264485,-0.12966219306189994,-0.2646079618981778
0.6425447250142052,-1.2324232634118715,0.6704546127123444,0.5178462955006192,-0.06502641390158273,0.32591224899863086,-0.2885180784208082,-0.6621736011258277,-0.8262902683209257,-0.148999938970392,0.3401363911632356,-0.6376646477781102,1.0429685108120685,0.30686812383886286,-0.11358157522880785,-0.25751171405569023,-0.03709628356031097,-0.404685266234866
0.03761109004289314,-1.2176973951771979,0.6835586079200633,0.24517424247468936,0.24086676427158868,0.9593734324102726,0.07618626513983749,-0.8857601763332399,-0.5616876651203353,0.27443833076237667,0.10399838249154456,-0.4558859109448169,1.0787015520238652,0.2887308790235105,-0.09261212201131748,0.023762672500646564,-0.09096929817691633,-0.0706547712781479
0.6308972413802043,-1.226949382475093,0.6715079718837162,0.3080386594932374,0.029450385028438407,0.4302803691332431,-0.27924814206995474,-0.6040206516066221,-0.7001791892071928,0.07856770332448067,0.28178280286923374,-0.7238310100230549,1.021900416990641,0.43049887151748467,-0.06313600708791761,-0.44521603988768865,0.0015966113246727157,-0.5016618615448809
0.07111864906024026,-1.1448289181560303,0.7168625312795907,-0.054572534572187914,0.3327912333888405,0.8676983183356607,0.21832404428572874,-0.8849325098821677,-0.4505514276379665,0.5528525708984201,0.017328719292699673,-0.4864542115098713,1.1469329203285545,0.3777434747114649,-0.016674898221740907,-0.0273286589619888,0.06484649665147203,-0.2215072528715045
0.6644048003975519,-1.1540809054539267,0.7048118952432438,0.008291882446360307,0.12137485414569017,0.3386052550586312,-0.13711036292406348,-0.60319298515555,-0.5890429517248236,0.35698194346052403,0.19511313967038874,-0.7543993105881093,1.0901317852953298,0.5195114672054388,0.012801216701659027,-0.49630737135032416,0.15741240615306115,-0.5986384568548959
-0.02720335990777217,-1.1040810557958207,0.683443284502197,-0.3215186238199541,0.4981710065812199,1.169007203510592,0.16997156184868423,-0.808359244627228,-0.30344245204421916,0.8642461403851828,0.06615374672236549,-0.5566681092873933,1.3362482245155065,0.5520713771267906,0.17265890692691377,-0.3682975766587405,0.24529095645552013,-0.0491044167648113
0.566082791429539,-1.1133330430937165,0.6713926484658498,-0.2586542068014061,0.2867546273380697,0.6399141402335625,-0.18546284536110796,-0.5266197199006107,-0.4419339761310765,0.6683755129472868,0.24393816710005461,-0.8246132083656311,1.279447089482282,0.6938393696207642,0.2021350218503135,-0.8372762890470754,0.3378568659571091,-0.2861583164115144
-0.10232631634489435,-1.1146808243265989,0.7572219046715776,-1.00748435224022,0.8536385029753863,1.5991303615052963,0.28180988335986273,-0.5325514762484072,-0.059274887911437056,1.633274215182982,0.05605776480014056,-0.8440907211784866,1.5975615997131247,0.8185247000443264,0.5658741731036826,-0.7623102091268819,0.563059883676464,0.0478721785452036
0.4909598349924173,-1.1239328116244949,0.7451712686352305,-0.9446199352216719,0.642222123732236,1.070037298228266,-0.07362452384992953,-0.2508119515217892,-0.19776641199829426,1.4374035877450855,0.23384218517782954,-1.1120358202567246,1.5407604646799002,0.9602926925383004,0.5953502880270826,-1.2312889215152172,0.6556257931780533,-0.1029803030481529
-0.5194129721716306,-0.8600605428167487,0.6590059954304439,-2.398642935454505,1.5892120736576567,2.6789494593123937,0.1839103512696234,0.11518594344345558,0.5340194643742767,3.25740731727924,0.08064292553406821,-1.3267881402658326,2.1557775916666064,1.5693537526315715,1.458801704953526,-1.9973698373484179,1.622016031458467,0.6405069276619615
0.07387317916568112,-0.8693125301146448,0.6469553593940968,-2.335778518435958,1.3777956944145064,2.149856396035363,-0.17152405594016887,0.3969254681700735,0.39552794028741955,3.0615366898413443,0.25842734591175737,-1.59473323934407,2.098976456633382,1.7111217451255465,1.4882778198769258,-2.466348549736754,1.7145819409600564,0.8021345865119863
0.7974468072060471,-1.236229522840509,0.2122263676325442,0.6244415055476561,-0.1774611603348559,-0.14063571580221043,-0.0036885283415458033,-0.9529857374406684,0.42957340492306356,0.39307876503507466,0.5836146325816534,0.9109807073625695,0.3839689787208128,-0.3063964348916323,-0.14775945788257652,-0.30705247064596747,0.16313047611258502,-0.835692356501599
0.635530827874879,-1.187508031950202,0.12375822035933182,0.6856989852516397,-0.20415967163216187,-0.12803990262643053,-0.07591158926210027,-0.8657580818835267,0.4303400182177217,0.42410840375586023,0.531146316397165,0.9859593312670999,0.11615361894058301,-0.33132798297582017,-0.12089517961815631,-0.5002635311774385,0.26127450287941373,-0.6956150521649108
0.5028223686773696,-1.2599532058999914,0.05475112032608335,0.8780169511178277,-0.202821401096286,0.250649785099055,-0.40899653764517785,-0.42392211003610897,0.328211306319649,0.47135713485901565,0.5157064195948851,1.0021278421553506,-0.24803543833463798,-0.5250044537891637,-0.05116045587344387,-0.5592164191615394,0.2513045861895543,-0.7710412929615891
0.1976565504009415,-1.2866105250200799,-0.0765478526006722,1.140182454694169,-0.2244902143316132,0.6152103876249125,-0.6441922022592655,-0.12410091835291788,0.21013137845385188,0.3735010773340176,0.5878644841568117,0.9909118428107484,-0.6853460334862955,-0.6591011359854703,0.1001929677394179,-0.8337415466744302,0.37662217021039934,-0.7710412929615891
-0.17504252612231783,-1.3140030124952324,-0.25567429742225156,1.4882383439394329,-0.22649094949054002,1.2008691253075212,-1.025449194987555,0.31432426149112813,0.07327432979543635,0.2835298448716531,0.6820326962442679,1.0670871516838862,-1.252973353685471,-0.9141065489866931,0.3138151155619969,-1.2152368087133927,0.5243913280089274,-0.4262356207482027
-0.6415329771824761,-1.2486222660867494,-0.5493363057896137,1.898939074334062,-0.23476380371772362,1.8901075631071533,-1.55555771327705,0.7902164379854794,-0.019404765291681534,0.19754644328959095,0.740824023114532,1.3033093816116799,-1.9925313148355026,-1.2201198468112564,0.5386610949669453,-1.8130491508748334,0.7502466660625781,-0.4585611525182076
0.8049200341286253,-1.3203096946441844,0.30157340481665873,0.5874183185155012,-0.1523698769432155,-0.07196374054887288,0.0018625498823903045,-0.7827615800410459,0.5256957364960513,0.431420614059396,0.33853195678581627,0.7734703977854314,0.13205396831517366,-0.15313673190159852,-0.26406378671893194,-0.02704212357543995,0.16368817288522977,-0.437010798004871
0.5183141089109878,-1.2544831378733392,0.13674230440483656,0.8178964527533875,-0.18472331075135173,0.19140829819303318,-0.2103150835121791,-0.7217150052779548,0.5284048505864698,0.2809799645888841,0.3918391156551929,0.8791699687022825,-0.14112259337504238,-0.1466054199358246,-0.2030774615328616,-0.38851688428924286,0.30837774784367017,-0.3292590254381877
0.32227949413204104,-1.3143545747510437,0.048235156415253624,1.0154308893009873,-0.1876009597885932,0.5420335356723587,-0.4754057952203333,-0.2996544933099871,0.387698546073552,0.3153964919845398,0.4263407238049604,0.8827727578055714,-0.5821178580834074,-0.39097727159941,-0.05957314508357224,-0.5599518491617198,0.35002290922045975,-0.2538327846415095
-0.022791983895899336,-1.3164428666371295,-0.14745462697894368,1.3668472909492029,-0.21426267533271556,1.0800683287062196,-0.9537205980026967,0.23200258864950352,0.2409997725220427,0.27343154746962245,0.4631006912521458,0.973667756360626,-1.1507669516319703,-0.6320948530300312,0.09786306918055644,-0.8467657013622264,0.5043123412425514,-0.1891817211014995
-0.3793784316671609,-1.3673800224246488,-0.3035367139538421,1.728936677914457,-0.2206991757505911,1.6890769845666889,-1.3811039848241282,0.7582740387775322,0.09070751490780939,0.18717123643307154,0.5163103068184468,1.0026121202873288,-1.7126467684658462,-0.8539802066721461,0.2807751940680596,-1.0817919921809047,0.6578385299764687,-0.2538327846415095
-0.6702495873351533,-1.3522770082646123,-0.4800438841875443,2.0428962971392686,-0.2439595370385297,2.158574912496642,-1.7517370891337667,1.1162965642180895,-0.03805451338851677,0.07244776749890579,0.6286144028330408,1.0594821343365275,-2.141424105408389,-1.0559005026994874,0.4387451496613759,-1.4086647605431162,0.7873147401022951,-0.1891817211014995
0.6501580102901937,-1.2670642917255945,0.2947338261663991,0.745824491323591,-0.11209507085528753,0.3345474328448927,-0.01926441824805021,-1.00343265149964,0.8016319824396284,-0.018932013512035096,0.2421560345361582,0.6625807057470315,-0.01328003387975437,0.2817503001491442,-0.3929021420315461,-0.02542607304789094,0.36191388039720424,-0.2646079618981778
0.6620429032186108,-1.2281042095164834,0.2753260384574025,0.6298008863241937,-0.11424609157760665,0.12468348606525492,0.018287683521572975,-0.9826751193418944,0.8099630299782349,0.2212928621756404,0.1462083454158373,0.8409060395245233,-0.046140094537178065,0.175045584174476,-0.3859393128833948,-0.08359089419343704,0.360414388376231,-0.7171654066782475
0.28268642672655975,-1.4159691864396438,0.17085917787393484,1.054316879999437,-0.13983028619105545,0.7769196476369269,-0.43783414401311854,-0.2826683710243438,0.5533370329808928,0.1471827638694069,0.2331824799905701,0.7003257072853595,-0.6719915623797761,-0.06432116305510026,-0.19406464653148645,-0.2190378339159255,0.40592142356034516,-0.2969334936681828
0.020476248849220818,-1.4974290808204258,0.0222781544080354,1.327993470887643,-0.16871902721721196,1.1432187547498975,-0.7489959479444833,0.17333421372228208,0.28447958098440196,0.18035982815348275,0.41175650838717703,0.713702995022583,-1.0906507754398735,-0.44112524497922206,0.05240665266957471,-0.5560647501701883,0.4128114663325574,-0.372359734464861
-0.42313820565541455,-1.5071342385071667,-0.20088950058227048,1.7513948271210822,-0.17181758571966305,1.8579459501516702,-1.2471135901615023,0.6885120891793121,0.1540523217485175,0.06768799023298833,0.4942178063713274,0.847973478926336,-1.73367503540824,-0.7073188801994259,0.2741493555721122,-0.9827059347721097,0.6096607644791973,-0.4585611525182076
-0.8350512474988022,-1.4938953054524293,-0.39682643052023364,2.1235108576393995,-0.18592919380347356,2.4489168065439286,-1.6492022840349825,1.1168573008969156,0.054687821511105884,-0.08248130321585535,0.542067858821348,0.9109501284576501,-2.338154893665227,-0.868431582425105,0.4505665425482758,-1.3255905172608,0.840232602253961,-0.2430576073848411
0.399301849156752,-1.2377012344956977,0.3205017776318315,0.8910311697622384,-0.0845483819360598,0.6534271543406015,-0.006366828473474518,-1.118140087110699,1.08004381821643,-0.3865244775240315,0.005877839186050736,0.5446053178940602,-0.23882322871740913,0.8064399426836232,-0.5449848445146496,0.15734848185313838,0.6721246173574819,-0.0706547712781479
0.6301071371922062,-1.2009467318729727,0.4009772640081668,0.5818682334199726,-0.04027886310837794,0.3300614308267951,0.03616638985902696,-1.040972716609432,1.2201965200987568,0.09189291477703462,-0.30930906900087773,0.835445452136954,-0.2115113060398623,0.6998618107113461,-0.6814997096989822,0.3601516515788796,0.5687578643964277,-0.6094136341115642
0.28596160408154087,-1.300015610539704,0.2518810543700827,0.9965928127646624,-0.06206913521644245,0.9681042309505581,-0.47872542341881336,-0.5129211870163227,1.05374818940903,-0.005604214718315939,-0.23309523631003645,0.874300695007622,-0.5942380813072178,0.5353444856677697,-0.5492669295842213,0.20776541404847518,0.6436679166193996,-0.4477859752615393
-0.2208036982633581,-1.3359002426868858,0.09620766059387471,1.463321989874668,-0.029018883713818087,1.8916941300181538,-0.9953962193756517,-0.09770353468187368,1.196452984508509,-0.3072100496593744,-0.4077739021886727,0.9477329251223536,-1.2998778517229013,0.7026329188642786,-0.5467833358324655,0.029159818583848456,0.9207153668116288,0.0586473558018719
-0.45592844422591805,-1.4412653209064774,0.005719111432508373,1.7278490257293526,-0.026028872531392005,2.3340841578337903,-1.2476865399642232,0.3408251673025935,0.9328981439765328,-0.321903878997952,-0.1999588354329477,0.9230632545906825,-1.640495186484508,0.33239454432786264,-0.2701990811694426,-0.2014839729934473,0.9583475365904459,0.1448487738552185
-0.7798878096474217,-1.303850858996316,-0.23485467109689778,1.945203130577573,-0.016524457071370065,2.768319400876535,-1.6834096069620013,0.7734050325153572,0.9146454646744652,-0.2010120662896345,-0.2792897856368696,1.3001513515828094,-2.262688537054056,0.008360630225504574,-0.10920001016507733,-0.6384210146551257,1.2103683394931655,0.1448487738552185
0.044377274934598455,-1.488896758132241,0.6282009549036437,1.2952567545592497,0.12575052408458337,2.147610567868207,-0.4747881073581637,-0.8667714054008495,2.04915556687137,-1.1060386872431625,-1.0492643683763128,0.2869227835207642,-0.8001385529754363,2.2926965219156474,-1.3015151665934501,1.4092155242601807,1.0530471155786199,0.2849260781919067
0.09584419387691702,-1.2489985847495253,0.5293108914141177,1.197438551575968,0.13511131898709422,2.032228723097079,-0.5743653248413322,-0.9369197125121767,2.1595180848206335,-0.9694197918735821,-1.1570984348852338,0.6557431558458822,-0.6972125092304632,2.2221439133453345,-1.3270162145378752,1.3631156170395269,1.248880453357429,0.1448487738552185
-0.09557351600522214,-1.3536466652137602,0.38010952387282954,1.4307060252378785,0.08287744853338072,2.2447378975905217,-0.971476882498926,-0.45758794868785496,1.8592771368999879,-0.7482705321142638,-0.9991628031522592,0.8182662672046465,-0.8742067409016006,1.8003845282913056,-1.1388911720288335,1.0961013561563528,1.130832904586283,0.2418253691652334
-0.5288679573902632,-1.4127455117993606,0.208629734424049,1.9362119657162535,0.09321334065605065,3.1624818756135364,-1.5767992084209645,0.06430711817351246,1.8330262843583094,-1.009304826013786,-0.9959671484324097,0.8766772910228783,-1.429816883752535,1.7661592636210026,-1.052580230682102,0.901810816081866,1.3158483385620936,0.3172516099619117
-0.7762618038380705,-1.4461421173159748,0.11483643942738919,2.1124796040196445,0.09446864029979525,3.4674924857759812,-1.756182562476324,0.3870966706444037,1.7381547392754457,-1.0021480167742818,-0.9890181821969981,0.8977778415914383,-1.892360286084519,1.5860428902758905,-0.9043018150165734,0.6848273823257166,1.4239224440673992,0.5650806868652832
-0.9151586561935091,-1.4617181469426828,0.02385146645755255,2.273209836489337,0.08648119266420441,3.7248049039156093,-1.9864347659805106,0.6706066787163608,1.6173798572118188,-0.9843491892343398,-0.9206879305696697,0.9530183801080331,-2.126062521056033,1.380437858782762,-0.7838177882670462,0.5331755448661869,1.4660220098601566,0.4142282052719266
