PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Charpy_Energy_J
-0.6627578306175352,-0.5226618728225687,-2.0967606764665425,0.8099365858557157,1.0683976728606304,-0.4956245645053842,1.7675302472665881,1.8583444056046272,-0.3486882386519356,2.5548256524071333,0.017708623202637188,0.1356898319207475,1.094097685174187,0.16130761507106947,0.2457781299818863
-1.5064341650107407,0.34298881344949406,-1.9335329437672117,0.6322315786587511,0.3545045463141627,-0.33597838979030026,2.178941082769883,2.2301516316049352,-1.1772105555612007,2.35954803493567,0.03517688815881082,-0.3078046746547148,0.8907429747350011,0.2516019512926322,0.2457781299818863
-0.964607525795724,-0.433659968012998,-2.535537412578723,0.6926947225255682,1.485837094920871,-1.216479718301026,3.7763959377616,2.006337599232545,-0.07732623378099074,2.997316800397589,-2.1944628811290756,-1.1610701155181766,1.01852135447705,-0.07537575964534553,0.2457781299818863
-0.269582482743857,-1.0373740054951446,-2.653104300297392,0.9123870669073351,1.9061784813265785,-1.2139408607654723,3.357722360447045,1.8909610646882955,0.26734868401272205,3.3774566525390695,-1.54957936632466,-0.5125080314759426,1.3338279184553168,0.0014395854710277803,0.2457781299818863
-1.1314111910401476,-0.24765728392427433,-2.4111852392604605,0.6890096473037086,1.2155617306678839,-1.0378585935947746,3.5897570436632984,2.2006931558931155,-0.3781970523378186,3.2094131762661915,-1.5928839877258512,-1.0634511790822008,1.0314490436144672,-0.02078514782160071,0.2457781299818863
-0.43638614798828185,-0.8513713214064261,-2.5287521269791315,0.9087019916854839,1.6359031170735927,-1.0353197360592197,3.1710834663487457,2.085316621348864,-0.03352213454410223,3.5895530284076695,-0.9480004729214299,-0.41488909503996874,1.3467556075927338,0.05603019729477121,0.2457781299818863
-1.3501732183707968,-0.004689172566189963,-2.2515567550934183,0.6915626927764786,0.8647399574416168,-0.8184811789158367,3.3713599896002675,2.4735733631946135,-0.722877622817436,3.5945057641826077,-0.8249152505377593,-0.993143575947663,1.046093033931557,0.018264569710086363,0.2457781299818863
-0.6551481753189319,-0.6084032100483422,-2.3691236428120903,0.9112550371582545,1.2850813438473248,-0.815942321380282,2.952686412285715,2.358196828650363,-0.37820270502371994,3.974645616324084,-0.18003173573333783,-0.3445814919054319,1.3613995979098235,0.09507991482645749,0.2457781299818863
-1.5699091091654351,0.24872709472884674,-2.128781195162973,0.7267970646102748,0.4945713242528416,-0.621825797875581,3.1703565054483893,2.6775019720246975,-1.0653540230468317,3.837949794245845,-0.13284069881780214,-0.8419221594453996,1.119780135511388,0.09621676302967784,0.2457781299818863
-0.8893737878735586,0.173429252568771,-0.4246056898769087,0.10043426077387588,-0.28792702196727427,0.0803037291587451,0.0075078716223354125,0.15150078203251816,-1.0338867431687642,-0.609312683595454,0.40533432758668553,-0.5520364138893373,-0.6373231495869621,-0.4755041432066923,-1.191686641323318
-0.8893737878735586,0.173429252568771,-0.4246056898769087,0.10043426077387588,-0.28792702196727427,0.0803037291587451,0.0075078716223354125,0.15150078203251816,-1.0338867431687642,-0.6093126835954541,0.40533432758668553,-0.5520364138893373,-0.6373231495869621,-0.4755041432066923,0.2457781299818863
-0.9762405006755976,0.170370216282428,-0.4005563479662327,0.09248582193035894,-0.34215012942654643,0.08424748175133136,-0.14834905220184794,-0.0647116961885197,-0.7312085359567229,-0.3694386117732817,0.2725847782526828,-0.4905669760964865,-0.7396074745404091,-0.6306850692913665,-1.191686641323318
-0.9762405006755976,0.17037021628242804,-0.40055634796623246,0.09248582193035881,-0.34215012942654643,0.08424748175133134,-0.14834905220184794,-0.06471169618851977,-0.731208535956723,-0.3694386117732816,0.2725847782526828,-0.4905669760964864,-0.7396074745404092,-0.6306850692913664,0.2457781299818863
-1.2117406041108065,0.11990208096556826,-0.35230048240033646,0.20462417470167832,-0.6612705407045552,-0.04397148468663901,-0.03381016105988862,-0.5879508261301013,-0.5395527086213829,-0.18498705649429173,0.01932543188355372,-0.18006887574650712,-0.5175728963117192,-0.7734619245444889,-1.191686641323318
-1.2117406041108065,0.11990208096556826,-0.35230048240033657,0.20462417470167837,-0.6612705407045552,-0.043971484686639015,-0.033810161059888606,-0.5879508261301013,-0.5395527086213829,-0.18498705649429173,0.019325431883553734,-0.18006887574650712,-0.5175728963117192,-0.7734619245444888,0.2457781299818863
-1.4827341163872125,0.21479076238679773,-0.32846359677670456,0.33969568624924346,-1.0207469175168016,-0.06913127273562046,-0.16985852303572913,-0.9807053914206592,-0.21344708703797266,0.22536467049356687,-0.09491691000790085,0.13075373105460944,-0.36267785057103197,-0.9520101709628361,-1.191686641323318
-1.4827341163872128,0.21479076238679765,-0.32846359677670456,0.33969568624924346,-1.0207469175168014,-0.06913127273562046,-0.1698585230357291,-0.9807053914206592,-0.2134470870379726,0.22536467049356687,-0.09491691000790084,0.13075373105460947,-0.36267785057103197,-0.9520101709628361,0.2457781299818863
-1.8476108956890454,0.318044193833169,-0.24127993022926,0.528571515259595,-1.6031811847355548,-0.15420846598827592,-0.19455713827802582,-1.7020138582085147,0.09854426507273716,0.7522132182105797,-0.2637270588041816,0.6671923025640782,-0.10616115988167577,-1.2063092344472413,-1.191686641323318
-1.8476108956890454,0.318044193833169,-0.24127993022926,0.528571515259595,-1.6031811847355548,-0.15420846598827592,-0.19455713827802582,-1.7020138582085147,0.09854426507273716,0.7522132182105797,-0.2637270588041816,0.6671923025640782,-0.10616115988167577,-1.2063092344472413,0.2457781299818863
-2.2989727212654567,0.36830401374113,-0.014659782534566913,0.679153244875833,-2.3447513070695916,-0.26173182168668196,-0.25941723844293285,-2.7385657131137817,0.5225441151449989,1.4912747017150316,-0.4846697738954726,1.2811059135026666,0.09489617959913263,-1.62413369960546,-1.191686641323318
-2.2989727212654567,0.36830401374113,-0.014659782534566913,0.679153244875833,-2.3447513070695916,-0.26173182168668196,-0.25941723844293285,-2.7385657131137817,0.5225441151449989,1.4912747017150316,-0.4846697738954726,1.2811059135026666,0.09489617959913263,-1.62413369960546,0.2457781299818863
-1.0189234105202671,0.09716116989405983,-0.4690221168420213,0.15967634876065748,-0.26833966933999726,0.006274950317191896,0.10563369370666355,0.010288703378104586,-0.8674301096131939,-0.6926941113482052,0.11841336459890454,-0.519817854921315,-0.5158490424884864,-0.32294822702105463,-1.191686641323318
-1.0189234105202671,0.09716116989405983,-0.4690221168420213,0.15967634876065748,-0.26833966933999726,0.006274950317191896,0.10563369370666355,0.010288703378104586,-0.8674301096131939,-0.6926941113482052,0.11841336459890454,-0.519817854921315,-0.5158490424884864,-0.32294822702105463,0.2457781299818863
-1.254895532755147,0.1547493609379661,-0.3216475853905408,0.18423164285418006,-0.5577206365803212,0.05458159416916853,-0.14167931286039087,-0.27630483044849274,-0.5765842163421303,-0.23815180819059756,0.18860617166657495,-0.43428783154929596,-0.5798803561699255,-0.5343317441365842,-1.191686641323318
-1.254895532755147,0.1547493609379661,-0.3216475853905408,0.18423164285418006,-0.5577206365803212,0.05458159416916853,-0.14167931286039087,-0.27630483044849274,-0.5765842163421303,-0.23815180819059756,0.18860617166657495,-0.43428783154929596,-0.5798803561699255,-0.5343317441365842,0.2457781299818863
-1.4827279208897766,0.1604465839157024,-0.32224252793429514,0.31654829188512584,-0.8837456570416194,-0.05284769015176126,-0.09143628907355972,-0.7877476662372946,-0.3367544825308538,0.025336960087599655,-0.06912108588662086,-0.03342963989613424,-0.3513727837102481,-0.7083374588504664,-1.191686641323318
-1.4827279208897766,0.1604465839157024,-0.32224252793429514,0.31654829188512584,-0.8837456570416194,-0.05284769015176126,-0.09143628907355972,-0.7877476662372946,-0.3367544825308538,0.025336960087599655,-0.06912108588662086,-0.03342963989613424,-0.3513727837102481,-0.7083374588504664,0.2457781299818863
-1.7988863730687188,0.235905124713942,-0.22153065592703872,0.4989231552712389,-1.421284063648577,-0.16085748882258258,-0.14952068296310797,-1.5256191372163685,0.09573814866421544,0.51895509975381,-0.32407039352449624,0.3583572923634185,-0.15601640747991083,-1.01936834912044,-1.191686641323318
-1.7988863730687188,0.235905124713942,-0.22153065592703872,0.4989231552712389,-1.421284063648577,-0.16085748882258258,-0.14952068296310797,-1.5256191372163685,0.09573814866421544,0.51895509975381,-0.32407039352449624,0.3583572923634185,-0.15601640747991083,-1.01936834912044,0.2457781299818863
-2.144068152174565,0.3700302179153295,-0.162727882592401,0.7355389776151989,-2.0040122655925448,-0.26805513910337925,-0.1518342567303362,-2.236962577252672,0.4564785640855601,0.9850270559850993,-0.550706254705593,0.8345983194056413,0.13332814174087781,-1.2374403822346591,-1.191686641323318
-2.144068152174565,0.3700302179153295,-0.162727882592401,0.7355389776151989,-2.0040122655925448,-0.26805513910337925,-0.1518342567303362,-2.236962577252672,0.4564785640855601,0.9850270559850993,-0.550706254705593,0.8345983194056413,0.13332814174087781,-1.2374403822346591,0.2457781299818863
-2.4241435178595068,0.43641629568273715,-0.04958776874924323,0.8751751917187982,-2.4770132813281167,-0.32351945363127277,-0.24753750854189663,-2.7617141303226447,0.7411911447543131,1.4372753398296767,-0.6418977737550441,1.1569617250164268,0.31786210700667056,-1.5054555500331166,-1.191686641323318
-2.4241435178595068,0.43641629568273715,-0.04958776874924323,0.8751751917187982,-2.4770132813281167,-0.32351945363127277,-0.24753750854189663,-2.7617141303226447,0.7411911447543131,1.4372753398296767,-0.6418977737550441,1.1569617250164268,0.31786210700667056,-1.5054555500331166,0.2457781299818863
-1.3367056445605452,0.17056127473352536,-0.23346173336427534,0.24982789181458673,-0.5997993320804409,0.08859663583203785,-0.02303508908659715,-0.0258681608311933,-0.86237387478358,-0.42774203512878595,0.3693978967723502,-0.6049778626411754,-0.37967386015573784,-0.14460718380705095,-1.191686641323318
-1.3367056445605452,0.17056127473352536,-0.23346173336427534,0.24982789181458673,-0.5997993320804409,0.08859663583203785,-0.02303508908659715,-0.0258681608311933,-0.86237387478358,-0.42774203512878595,0.3693978967723502,-0.6049778626411754,-0.37967386015573784,-0.14460718380705095,0.2457781299818863
-1.2110724232574066,0.1368254998462526,-0.2813919461320658,0.17724917080058142,-0.46593161557132856,0.051593626583288664,0.034115790052921396,-0.2038635437427554,-0.7721520995189068,-0.4602469740879098,0.1865815724574138,-0.5456553623779558,-0.5710646017327448,-0.23436930981436485,-1.191686641323318
-1.2110724232574066,0.1368254998462526,-0.2813919461320658,0.17724917080058142,-0.46593161557132856,0.051593626583288664,0.034115790052921396,-0.2038635437427554,-0.7721520995189068,-0.4602469740879098,0.1865815724574138,-0.5456553623779558,-0.5710646017327448,-0.23436930981436485,0.2457781299818863
-1.6565736117774712,0.2418830158129825,-0.3269503095827782,0.45375377193900623,-0.993022745085762,-0.0604386768805826,-0.005980218253396756,-0.7982499385477672,-0.3073745824097661,-0.029798677500397587,-0.09949421020223066,-0.058338552218201646,-0.18967471957672877,-0.4128899999688331,-1.191686641323318
-1.6565736117774712,0.2418830158129825,-0.3269503095827782,0.45375377193900623,-0.993022745085762,-0.0604386768805826,-0.005980218253396756,-0.7982499385477672,-0.3073745824097661,-0.029798677500397587,-0.09949421020223066,-0.058338552218201646,-0.18967471957672877,-0.4128899999688331,0.2457781299818863
-1.9022344427379707,0.27993517247940136,-0.3558646380532938,0.5739145285753237,-1.354252347365556,-0.13944708416526305,-0.03876878840373916,-1.2622851048250208,-0.06027758184875037,0.32462862942946263,-0.2757828614647299,0.40611506193982994,0.04059096495593118,-0.6772073483157284,-1.191686641323318
-1.9022344427379707,0.27993517247940136,-0.3558646380532938,0.5739145285753237,-1.354252347365556,-0.13944708416526305,-0.03876878840373916,-1.2622851048250208,-0.06027758184875037,0.32462862942946263,-0.2757828614647299,0.40611506193982994,0.04059096495593118,-0.6772073483157284,0.2457781299818863
-2.323258693256702,0.4158505631832567,-0.21473711799719647,0.7993117610736741,-2.07009061023054,-0.24218912018031255,-0.06427467710510956,-2.1604227047322464,0.3233161935156508,0.9565851040701279,-0.46374434383374213,0.9880171629226863,0.30284947520712396,-0.9881388355409783,-1.191686641323318
-2.323258693256702,0.4158505631832567,-0.21473711799719647,0.7993117610736741,-2.07009061023054,-0.24218912018031255,-0.06427467710510956,-2.1604227047322464,0.3233161935156508,0.9565851040701279,-0.46374434383374213,0.9880171629226863,0.30284947520712396,-0.9881388355409783,0.2457781299818863
-2.6832540416329893,0.5671676264193634,-0.10634585404562734,1.0147594433433713,-2.6698286294401767,-0.309386826318911,-0.17598916036374646,-2.866107538523012,0.7479866890521842,1.5340510132797305,-0.6378558464125854,1.418129026680449,0.5206372974190344,-1.246759331300249,-1.191686641323318
-2.6832540416329893,0.5671676264193634,-0.10634585404562734,1.0147594433433713,-2.6698286294401767,-0.309386826318911,-0.17598916036374646,-2.866107538523012,0.7479866890521842,1.5340510132797305,-0.6378558464125854,1.418129026680449,0.5206372974190344,-1.246759331300249,0.2457781299818863
-1.5678865042014734,0.4198741960335327,-0.13857932852688237,0.4375763187753525,-0.860328928652871,0.16792188200875477,-0.20442487305724225,-0.10118959570923301,-0.5767678658687008,-0.17293463159774097,0.44062332107467517,-0.7458295442853997,-0.36091298343493083,0.08292381516253096,-1.191686641323318
-1.5678865042014734,0.4198741960335327,-0.13857932852688237,0.4375763187753525,-0.860328928652871,0.16792188200875477,-0.20442487305724225,-0.10118959570923301,-0.5767678658687008,-0.17293463159774097,0.44062332107467517,-0.7458295442853997,-0.36091298343493083,0.08292381516253096,0.2457781299818863
-1.3330065305389198,0.21179329423749405,-0.16100750847863154,0.3053328510335298,-0.5885792535426654,0.010713409169075348,0.17577898060997546,-0.49490201243800114,-0.618441495750902,-0.49523905936278206,0.02299615270095388,-0.6909897374067212,-0.5948693189432481,0.06300424004943958,-1.191686641323318
-1.3330065305389198,0.21179329423749405,-0.16100750847863154,0.3053328510335298,-0.5885792535426654,0.010713409169075348,0.17577898060997546,-0.49490201243800114,-0.618441495750902,-0.49523905936278206,0.02299615270095388,-0.6909897374067212,-0.5948693189432481,0.06300424004943958,0.2457781299818863
-1.6889124845594976,0.3561232003630611,-0.08122256727480809,0.5224537627650268,-1.1533537871328907,-0.07016525939837144,0.15698567237358466,-1.1033698432341539,-0.2868447761022605,-0.075025916076364,-0.08483571557422372,-0.36258631964041377,-0.3745329029601783,-0.1296749868645379,-1.191686641323318
-1.6889124845594976,0.3561232003630611,-0.08122256727480809,0.5224537627650268,-1.1533537871328907,-0.07016525939837144,0.15698567237358466,-1.1033698432341539,-0.2868447761022605,-0.075025916076364,-0.08483571557422372,-0.36258631964041377,-0.3745329029601783,-0.1296749868645379,0.2457781299818863
-2.3196260804793862,0.5073253626718798,0.18677071018128338,0.7922400897419623,-1.9734699414044419,-0.14495267324423697,0.12686022139348682,-2.0631434272262976,0.18276874376060112,0.5974773425457346,-0.2314548728622134,0.046815067406747866,-0.12367388007766751,-0.2098155862307285,-1.191686641323318
-2.3196260804793862,0.5073253626718798,0.18677071018128338,0.7922400897419623,-1.9734699414044419,-0.14495267324423697,0.12686022139348682,-2.0631434272262976,0.18276874376060112,0.5974773425457346,-0.2314548728622134,0.046815067406747866,-0.12367388007766751,-0.2098155862307285,0.2457781299818863
-2.5126428604577815,0.6602252468566193,0.11272850993579095,1.0062924042220558,-2.400682115170406,-0.23681426250583892,0.21379732201627794,-2.511009358661626,0.28787663966512284,0.8702983104209115,-0.36160861690617474,0.5932817556604698,0.21177142891530432,-0.36836264469718005,-1.191686641323318
-2.5126428604577815,0.6602252468566193,0.11272850993579095,1.0062924042220558,-2.400682115170406,-0.23681426250583892,0.21379732201627794,-2.511009358661626,0.28787663966512284,0.8702983104209115,-0.36160861690617474,0.5932817556604698,0.21177142891530432,-0.36836264469718005,0.2457781299818863
-2.704648579706846,0.7128323957351267,0.2916233979606702,1.126344555649921,-2.95776429363855,-0.3974121911045276,0.3030890938180813,-3.614258516711752,0.6729630700547233,1.3969688395584636,-0.7415080787209519,1.1341291393532607,0.2497299550168074,-0.7768179090252694,-1.191686641323318
-2.704648579706846,0.7128323957351267,0.2916233979606702,1.126344555649921,-2.95776429363855,-0.3974121911045276,0.3030890938180813,-3.614258516711752,0.6729630700547233,1.3969688395584636,-0.7415080787209519,1.1341291393532607,0.2497299550168074,-0.7768179090252694,0.2457781299818863
-2.555741631702752,0.6753563546718502,0.32735979912474217,0.9885967187279434,-1.8354581562025776,0.04330117633162645,0.23674946318093285,-1.106630152334207,-0.21024949090684292,0.009854833666866193,0.26929086417027537,-0.893408950144224,0.07034513677582438,1.0251132731734398,-1.191686641323318
-2.555741631702752,0.6753563546718502,0.32735979912474217,0.9885967187279434,-1.8354581562025776,0.04330117633162645,0.23674946318093285,-1.106630152334207,-0.21024949090684292,0.009854833666866193,0.26929086417027537,-0.893408950144224,0.07034513677582438,1.0251132731734398,0.2457781299818863
-2.262345955887435,0.7663181282039964,0.45608335006443235,0.9702533745830723,-1.9050420701495483,-0.015047671883517435,0.3500521688310984,-1.4631509771135505,-0.22324599446939977,0.013219028782505261,0.1875603814273318,-0.9635229252705207,-0.16793350357974274,0.8519091069616155,-1.191686641323318
-2.262345955887435,0.7663181282039964,0.45608335006443235,0.9702533745830723,-1.9050420701495483,-0.015047671883517435,0.3500521688310984,-1.4631509771135505,-0.22324599446939977,0.013219028782505261,0.1875603814273318,-0.9635229252705207,-0.16793350357974274,0.8519091069616155,0.2457781299818863
-2.3877932084660998,0.7647359079344688,0.41835692972556004,0.9986295433000264,-2.112856713560421,-0.09822357574748258,0.36047132899527856,-1.9039439373520055,0.015015404882504108,0.24126767316574857,0.024821093731234853,-0.6608931894252245,-0.16588617275461862,0.5320670381385114,-1.191686641323318
-2.3877932084660998,0.7647359079344688,0.41835692972556004,0.9986295433000264,-2.112856713560421,-0.09822357574748258,0.36047132899527856,-1.9039439373520055,0.015015404882504108,0.24126767316574857,0.024821093731234853,-0.6608931894252245,-0.16588617275461862,0.5320670381385114,0.2457781299818863
-2.923544143374878,0.9181108801274863,0.6471977193997696,1.2798294352134147,-2.9280551290520465,-0.19303449337320439,0.3661529265859212,-2.7649481110080427,0.370310165521804,0.8324716954708444,-0.05968849947813659,-0.24933454828692783,0.15004465451739354,0.36153484527500146,-1.191686641323318
-2.923544143374878,0.9181108801274863,0.6471977193997696,1.2798294352134147,-2.9280551290520465,-0.19303449337320439,0.3661529265859212,-2.7649481110080427,0.370310165521804,0.8324716954708444,-0.05968849947813659,-0.24933454828692783,0.15004465451739354,0.36153484527500146,0.2457781299818863
-3.1417081484461082,0.9819645142471151,0.6338112694801118,1.4107358674578718,-3.2397535220196487,-0.2652974066990064,0.3590181853567928,-3.2529994549203525,0.6474117850078905,1.1487019802165734,-0.29306205513119715,0.15306822676350365,0.31950215960982636,0.21521931149658494,-1.191686641323318
-3.1417081484461082,0.9819645142471151,0.6338112694801118,1.4107358674578718,-3.2397535220196487,-0.2652974066990064,0.3590181853567928,-3.2529994549203525,0.6474117850078905,1.1487019802165734,-0.29306205513119715,0.15306822676350365,0.31950215960982636,0.21521931149658494,0.2457781299818863
-3.2576094195985847,1.0248597850778962,0.6555223649805981,1.5050506074902381,-3.505077558769035,-0.3348324129599447,0.39245785047277604,-3.618424648517013,0.7793689468623834,1.3456590556620482,-0.4150293282524149,0.41164332107150314,0.45240607971185304,0.05520364243156611,-1.191686641323318
-3.2576094195985847,1.0248597850778962,0.6555223649805981,1.5050506074902381,-3.505077558769035,-0.3348324129599447,0.39245785047277604,-3.618424648517013,0.7793689468623834,1.3456590556620482,-0.4150293282524149,0.41164332107150314,0.45240607971185304,0.05520364243156611,0.2457781299818863
4.4903361063004334,-2.7194460743066813,2.7545697879763558,0.81123629551797,-0.8242457414855929,-0.3432509962125173,-0.770726344907061,-0.28600193469625257,-1.4953971089701683,-0.29566045847833233,0.09593364098157861,-1.5424448360924727,1.8582916986807172,-0.9932713968992509,-1.191686641323318
4.4903361063004334,-2.7194460743066813,2.7545697879763558,0.81123629551797,-0.8242457414855929,-0.3432509962125173,-0.770726344907061,-0.28600193469625257,-1.4953971089701683,-0.29566045847833233,0.09593364098157861,-1.5424448360924727,1.8582916986807172,-0.9932713968992509,-0.7524612945356166
4.4903361063004334,-2.7194460743066813,2.7545697879763558,0.81123629551797,-0.8242457414855929,-0.3432509962125173,-0.770726344907061,-0.28600193469625257,-1.4953971089701683,-0.29566045847833233,0.09593364098157861,-1.5424448360924727,1.8582916986807172,-0.9932713968992509,0.2457781299818863
4.764290427433163,-3.0799894389378655,3.4762985409449154,0.9934082480693431,-1.6542411388387424,-0.5558336370916179,-0.4601609266738716,0.7343442147796074,-1.043438958747489,-0.3537155579587092,-0.16893539552835996,-0.7580762772621977,1.053410101151334,-0.24924315657673435,-1.191686641323318
4.764290427433163,-3.0799894389378655,3.4762985409449154,0.9934082480693431,-1.6542411388387424,-0.5558336370916179,-0.4601609266738716,0.7343442147796074,-1.043438958747489,-0.3537155579587092,-0.16893539552835996,-0.7580762772621977,1.053410101151334,-0.24924315657673435,-0.7524612945356166
4.764290427433163,-3.0799894389378655,3.4762985409449154,0.9934082480693431,-1.6542411388387424,-0.5558336370916179,-0.4601609266738716,0.7343442147796074,-1.043438958747489,-0.3537155579587092,-0.16893539552835996,-0.7580762772621977,1.053410101151334,-0.24924315657673435,0.2457781299818863
5.1184952745174765,-3.5039292824244197,4.473202448126103,1.2702848640016091,-2.7508440327428314,-0.8530531539241029,-0.24959000815912935,1.8426688560960003,-0.46233775435739577,-0.36594797360077014,-0.5608787424315299,-0.15076561041422915,0.32471487948719524,0.2639509723009839,-1.191686641323318
5.1184952745174765,-3.5039292824244197,4.473202448126103,1.2702848640016091,-2.7508440327428314,-0.8530531539241029,-0.24959000815912935,1.8426688560960003,-0.46233775435739577,-0.36594797360077014,-0.5608787424315299,-0.15076561041422915,0.32471487948719524,0.2639509723009839,-0.7524612945356166
