PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Reduction_Area_%
0.6748275001533924,-1.7441654410855507,1.1243172665035535,-0.03703624454219075,-0.6674089979970675,1.631313070172725,0.30288437438543947,-1.7974684835787134,0.37944453159469643,-0.8454790054400384,-0.28959645683101964,-0.4425699101784217,-0.016794691157908433,-0.43961726466454626,0.17850863471196846,0.5400176441792157,-0.41726343203054733,0.8856445119380186
0.5849124330189323,-2.1028784673167045,1.0917054542138833,0.034155870199737225,-0.3173791582002721,1.654145095937019,-0.27942808505905675,-0.6293008020831855,0.6085989005673247,-0.2386262935661507,0.8906807724221605,0.29214453100495213,-0.4452000566198905,-0.6247402245566612,0.2851745659679626,0.29042878064991756,0.07619026125785586,0.6838557146008054
0.46492927644714216,-1.7310521762283255,0.9773901574423285,0.003287876792374243,-0.38494694532100954,1.6067366962871432,0.062331500419553446,-1.4758545822669542,0.31329794477350076,-0.9741720245466788,-0.0028719614462083616,-0.6404655899573993,-0.016115362953073795,0.13422391379601595,0.06295957383639189,0.22539961088537608,-0.3828129943968727,0.6726452258598482
0.35374630543203567,-2.057013051577281,0.91759046336139,0.07398667145304684,-0.04269231039598808,1.600263707339756,-0.4881562311328788,-0.2807062691007763,0.4822356096596058,-0.34368335271633366,1.146385133510604,0.09638587263923733,-0.41714190164270737,-0.05169449828287796,0.18997352376370116,-0.0325900845689682,0.15894476473801625,0.7847501132694112
0.2337631488602456,-1.6851867604888997,0.803275166589838,0.043118678045683694,-0.1102600975167257,1.552855307689877,-0.14639664565426846,-1.1272600492845493,0.18693465386577893,-1.0792290836968645,0.252832399642234,-0.8362242483231137,0.011942792024111649,0.7072696400698002,-0.03224146836787078,-0.09761925433351223,-0.3000584909167163,0.4708564285226349
0.14137196852348782,-2.0404926541848387,0.7635638847226266,0.11441106828273594,0.18801991728322628,1.6196809679895778,-0.8271894918107461,0.15255208262638711,0.36370143487557804,-0.45230112548482876,1.4564265710742292,-0.11895270157061473,-0.40010716017613057,0.6762942336905845,-0.0021629396343244957,-0.40439766344466166,0.20310186417710896,0.4708564285226349
0.021388811951697305,-1.6686663630964553,0.6492485879510762,0.08354307487537298,0.12045213016248928,1.5722725683396999,-0.48542990633213645,-0.6940016975573872,0.06840047908175004,-1.187846856465361,0.5628738372058567,-1.051562822532965,0.028977533490689617,1.4352583720432648,-0.22437793176589593,-0.4694268332092054,-0.2559013914776241,0.2466466537035087
0.8861492814139902,-2.2886647905604356,1.4293780095980397,-0.05734710541282109,-0.8495255587010415,2.3539039667898507,-0.6144037036640575,-1.836164670684724,2.217974709966918,-0.6476093160869405,1.1748958671987881,0.8668365409641112,-0.6079119376481715,-0.8923788045244782,-0.10903510423419192,0.3695138644988196,-0.15178015790079663,0.6726452258598482
0.7661661248421981,-1.9168384994720513,1.315062712826489,-0.08821509882018425,-0.9170933458217795,2.3064955671399736,-0.2726441181854497,-2.6827184508684967,1.9226737541730912,-1.3831550470674712,0.281343133330419,-0.06577357999823712,-0.17882724398135322,-0.13341466617180067,-0.3312500963657631,0.3044846947342776,-0.6107834135555282,0.5717508271912424
0.7072089822892311,-2.2748625023730122,1.31350338805896,-0.020879037622845553,-0.6229185798560936,2.3595562419476104,-0.8371314740663296,-1.5451049029146022,2.1389223328011435,-0.7476117262365318,1.4260494827284198,0.6935459438464091,-0.5888210463238865,-0.34736645929986565,-0.2119708509870977,0.10080698165050904,-0.06970219449108778,0.5717508271912424
0.5872258257174403,-1.9030362112846286,1.1991880912874096,-0.051747031030208564,-0.6904863669768311,2.3121478422977324,-0.49537188858772097,-2.391658683098375,1.8436213770073155,-1.4831574572170623,0.53249674886005,-0.23906417711593922,-0.15973635265706754,0.4115976790528122,-0.43418584311866876,0.0357778118859658,-0.5287054501458196,0.5717508271912424
0.4582325221902845,-2.2263998523429476,1.1315926362341295,0.024690246667156864,-0.3477605532108778,2.331970611105986,-1.1083605709931084,-1.1111844907942796,1.9593137731788826,-0.8451138131165117,1.7144862426283385,0.4670021240877684,-0.5422052656801262,0.36371469650918165,-0.3418778592545675,-0.26411926609188907,0.05526923928206689,0.100910300071077
0.33824936561849395,-1.8545735612545635,1.0172773394625791,-0.006177746740206142,-0.4153283403316154,2.2845622114561057,-0.7666009855144995,-1.9577382709780524,1.664012817385056,-1.5806595440970421,0.8209335087599686,-0.46560799687457977,-0.11312057201330725,1.1226788348618595,-0.5640928513861386,-0.32914843585643233,-0.40373401637266476,0.1345417662939456
0.2993127748066953,-2.281254378595827,1.059965965136108,0.07114545279619977,-0.11026407591474087,2.388883157844617,-1.396517439637843,-0.8226620125291043,1.8676329584376294,-0.9232700292514541,1.9794154993427249,0.28631378894846116,-0.5072921816318473,1.0345283555304807,-0.4842536390764381,-0.46809859187342645,0.17274272954277797,0.2354361649625531
0.1793296182349044,-1.909428087507443,0.9456506683645574,0.04027745938883674,-0.17783186303547852,2.341474758194738,-1.0547578541592346,-1.6692157927128763,1.5723320026438028,-1.6588157602319846,1.085862765474355,-0.6462963320138871,-0.07820748796502852,1.7934924938831585,-0.7064686312080092,-0.5331277616379699,-0.2862605261119536,-0.123299474748049
0.9403177440458692,-2.496038445628613,1.6317892321230054,-0.08103419836917737,-0.9692894489591135,2.9689949569754748,-1.0959476118391072,-2.7039854409092063,3.5542478584797323,-1.1089930709573737,1.6893247390494524,1.189833309593264,-0.6922019931887712,-0.5040367867586052,-0.5032964157812418,0.27499475017125197,-0.13807432344706977,0.5381193609683721
0.8203345874740781,-2.1242121545402295,1.5174739353514548,-0.1119021917765404,-1.036857236079851,2.9215865573255972,-0.7541880263604983,-3.55053922109298,3.2589469026859055,-1.8445388019379045,0.7957720051810812,0.25722318863091526,-0.2631172995219522,0.2549273515940729,-0.7255114079128129,0.20996558040670876,-0.5970775791018015,-2.578396509017481
0.7657228909884625,-2.4741708890895873,1.502615255346045,-0.04685855751446529,-0.7485681332967958,2.940352678848816,-1.3038902694673955,-2.3694512057460915,3.4298681593185796,-1.191466823822424,1.9140150045870938,1.0069011734137339,-0.6837230207009504,-0.0012363258892807022,-0.6032225820422441,0.0008024078942376754,-0.10393283732381106,0.4708564285226349
0.6457397344166715,-2.1023445980012054,1.3882999585744957,-0.07772655092182826,-0.8161359204175336,2.892944279198938,-0.9621306839887871,-3.2160049859298634,3.134567203524752,-1.9270125548029542,1.0204622707187243,0.07429105245138581,-0.25463832703413153,0.7577278124633973,-0.8254375741738151,-0.06422676187030545,-0.5629360929785424,0.2466466537035087
0.5245739222359609,-2.4398476061344088,1.3242706774472466,-0.00472203377968887,-0.4503111947788732,2.9118072949015765,-1.5813374806576457,-1.9845106752673594,3.350979943039825,-1.3374872595590481,2.2376806834423824,0.7854770073960791,-0.6826347238925812,0.6464924703050242,-0.7428790873942022,-0.3837941758301195,-0.07173480125169542,0.12333127755299
0.4045907656641699,-2.068021315046025,1.2099553806756964,-0.03559002718705188,-0.5178789818996105,2.864398895251697,-1.2395778951790373,-2.8310644554511324,3.0556789872459977,-2.0730329905395792,1.3441279495740126,-0.1471331135662692,-0.25355003022576195,1.4054566086577025,-0.9650940795257731,-0.44882334559466247,-0.5307380569064273,-0.1120889860070934
0.2913405824342855,-2.4490508719029096,1.1700554589928454,0.04768501985486231,-0.08879468858242578,2.842916352553342,-1.7886876780473762,-1.651759184470608,3.2157595152895637,-1.4479198082944427,2.5113670523253537,0.5588184505081071,-0.6660899186354762,1.246134419379037,-0.8195568178460979,-0.6522359168325033,0.0017063684490862664,-0.2354043621576121
0.17135742586249472,-2.0772245808145255,1.0557401622212943,0.016817026447499286,-0.15636247570316325,2.7955079529034625,-1.4469280925687678,-2.4983129646543802,2.9204585594957377,-2.183465539274973,1.6178143184569844,-0.37379167045424105,-0.2370052249686573,2.0050985577317144,-1.041771809977669,-0.7172650865970459,-0.4572968872056453,-0.4820351144586512
-0.10533569837426192,-1.1031422992172704,0.6280592809651063,0.1726075346618003,0.7688425992699324,-0.050405528289647804,-0.7541090524781241,0.05497366387347491,-1.0268758733212962,0.20115032381312162,-0.3375109652731984,-0.49798771752371707,0.1566550164499919,0.9356201082066027,-0.4348562594626263,0.3713362014443107,0.24320644593905746,0.7847501132694112
0.44889525219596604,-1.1624646227046993,0.6774654524936667,0.09996366187366153,0.4906279806128492,-0.2781083611771265,-0.18046328008777343,-0.06527998262952865,-1.0023291870079523,-0.09035671424016782,-0.24353452564366923,-0.783293073318151,0.11810877033551159,1.085213235392018,-0.4166916742308164,-0.14346095928074923,0.13237402309895407,0.582961315932198
-0.10014994010269386,-1.1132005018241242,0.6485046790996312,0.1658522259047032,0.7515569043139431,-0.08582101326799448,-0.8955062439005138,0.024187835123300132,-0.9000345877377339,0.4477101951271797,-0.47350171367149474,-0.6073508200932123,0.1774553173227872,0.8457377885673057,-0.2894266956227252,0.21947679428293548,0.04296999255573488,0.582961315932198
0.4540810104675342,-1.1725228253115538,0.6979108506281916,0.09320835311656436,0.47334228565685976,-0.3135238461554733,-0.32186047151016267,-0.09606581137970334,-0.8754879014243903,0.15620315707389024,-0.37952527404196557,-0.8926561758876462,0.1389090712083068,0.9953309157527213,-0.27126211039091513,-0.2953203664421243,-0.06786243028436856,0.6838557146008054
-0.04369233454288051,-1.0545217885233404,0.7096160711799128,0.14092414002509693,0.5105560215262663,0.0033165507125088325,-1.0301614735005207,-0.0255276311383036,-0.8135537632156792,0.7309183147751319,-0.6615612930078889,-0.6245762738969681,0.27334837292984443,0.7834782239875491,-0.1771779041352915,0.09533631333585894,0.04318483052665264,0.582961315932198
0.5105386160273477,-1.1138441120107692,0.7590222427084727,0.06828026723695817,0.23234140286918314,-0.22438628217497003,-0.45651570111016987,-0.14578127764130713,-0.7890070769023355,0.43941127672184227,-0.5675848533783597,-0.9098816296914022,0.23480212681536416,0.9330713511729651,-0.15901331890348147,-0.4194608473892011,-0.06764759231345084,0.7847501132694112
-0.11600910824899315,-1.0259493977612124,0.685580281758362,0.14994946512397034,0.6074542980953558,-0.1179968023198889,-1.2749120429514516,-0.07498533114314365,-0.5893470236442945,1.1908546895120273,-0.8176059591540462,-0.8023372047830307,0.3738494479485623,0.9180997069500452,0.05390055980030489,-0.21786362906057832,-0.0908848868244556,0.582961315932198
0.43822184232123496,-1.0852717212486418,0.7349864532869219,0.07730559233583163,0.32923967943827276,-0.34569963520736763,-0.7012662705611014,-0.19523897764614714,-0.5648003373309505,0.8993476514587379,-0.7236295195245168,-1.0876425605774647,0.33530320183408213,1.0676928341354608,0.072065145032115,-0.7326607897856381,-0.20171730966455906,0.6838557146008054
-0.14536868080184065,-1.0707299105945811,0.8162162961953559,0.16015915181195714,0.6256923917514606,-0.13521917524172003,-1.7413303194396939,-0.33242047477529935,-0.17900977235719456,2.1004008908603673,-1.2309011210874274,-1.133460405398966,0.618996319436415,1.0050056995455294,0.6063105797476063,-0.60058321904677,-0.22985831875711776,0.582961315932198
0.4088622697683875,-1.13005223408201,0.8656224677239166,0.0875152790238184,0.34747777309437744,-0.3629220081291989,-1.1676845470493435,-0.45267412127830275,-0.15446308604385067,1.8088938528070775,-1.136924681457899,-1.4187657611934001,0.5804500733219347,1.1545988267309455,0.6244751649794162,-1.11538037977183,-0.34069074159722135,0.2466466537035087
-0.44054248378008054,-0.8835744949696949,0.805429205948652,0.17151061597211187,0.8401033596089129,-0.5159152848036903,-2.6800459511755084,-0.8542123014866747,0.885706092729828,4.179564027526438,-2.134256251363104,-1.890967091999504,1.1758138683604593,1.1451980951821221,1.940938119706415,-1.9029282646820733,-0.6264523622018999,0.1345417662939456
0.11368846679014738,-0.9428968184571233,0.8548353774772122,0.09886674318397308,0.5618887409518297,-0.7436181176911693,-2.1064001787851576,-0.9744659479896782,0.9102527790431717,3.888056989473149,-2.0402798117335736,-2.1762724477939392,1.1372676222459785,1.2947912223675382,1.959102704938225,-2.4177254254071325,-0.7372847850420036,0.1345417662939456
0.6600667665931748,-1.1979158400246102,0.22299475893969586,0.049842816369715166,-0.02344749014573192,-0.06210943951568223,0.04444627914287617,0.9214374782499055,-0.509727683080349,0.7703677016004085,0.5626510798417264,0.5598694970823005,-0.3406976895661215,0.48634485186149334,-0.4408724700806804,-0.23559809470264687,0.27044963787261755,0.6950662033417611
0.505097354471964,-1.1391574932330717,0.13114354296429973,0.05394820107734191,0.05556363836899603,-0.12022617502615053,0.1279279279090106,0.890628357543146,-0.504252387008425,0.7329956079772137,0.667622956527188,0.6414545648643922,-0.39078227271808375,0.27333726336604514,-0.32227272211037494,-0.4676975711882472,0.13728869606643312,0.12333127755299
0.3606155760631698,-1.2108920746664587,0.05759959466581344,0.11069090854537789,0.5868661314821939,-0.3844888839482404,0.32563324619511996,0.6344558197470073,-0.4017573227682877,0.6643084381788568,0.8679570087799833,0.7515203555659128,-0.4921834923915747,0.033771449916268056,-0.07166435407273819,-0.5081192231365328,0.05952535920247585,0.7959606020103686
0.049089012334375105,-1.2160267434405674,-0.09420520929560829,0.16786719210849257,1.1174517535416657,-0.5606964579401256,0.4622382270753859,0.5006015749248197,-0.3566861233375572,0.4857497732440466,1.175813402878094,0.7753712527589902,-0.57555576951127,-0.16639537286516068,0.2390746919052505,-0.8004262620359043,-0.012513084797162606,0.7959606020103686
-0.32895941918389865,-1.2196279742313263,-0.3030993288621105,0.2566471794674786,1.9049443693864623,-0.8716049963042726,0.6365199203581717,0.304837255327163,-0.2734662069613411,0.29630340687246287,1.6461252120460834,0.9041406674702365,-0.7135320496641752,-0.39843285350368357,0.6310640848465517,-1.2123400451229387,-0.1028681966035859,0.582961315932198
-0.7880627681697436,-1.1292799086275473,-0.6376300359914062,0.35331848901313795,2.8200201683545365,-1.338190087814158,0.8438743773510335,0.1273600591450629,-0.15930805705012888,0.09935376441115724,2.2516462891843245,1.1686919836073761,-0.9224581714113103,-0.7432424544846705,1.0628180925727555,-1.8793103986387227,-0.3149510705077934,0.7959606020103686
0.6658785219653311,-1.291268284079586,0.3333563741059776,0.06201827167053524,0.07637913352046523,-0.048512724137252085,0.036442017433944485,0.8664520015854266,-0.3879971704040103,0.677057111045215,0.3374899683238522,0.5445560096473596,-0.24766396781103786,0.08439004771586332,-0.4817814648825786,-0.07393871023412996,0.2673014383167888,0.9977493993475818
0.38504733596371615,-1.2034821904338875,0.13475793972480307,0.09473351769737073,0.4370575498424595,-0.24597842237619957,0.08703351411415483,0.9308093355810861,-0.34686321642904333,0.5461889052659484,0.573149227267637,0.5738583640688886,-0.3137541716256731,-0.023138906721133785,-0.37547561107108984,-0.47062187189402643,0.12179081224260115,0.9977493993475818
0.17926137377540544,-1.2546838964839855,0.041199340269800676,0.15202438327228943,0.9485571783782668,-0.44038188303733,0.2796840848662286,0.6753255545428316,-0.2933475337368962,0.4465615481021032,0.8711073634943622,0.676708572859289,-0.4345337446912828,-0.2595366278974854,-0.028313218748000902,-0.6271104166999766,0.04828282706993134,0.8968550006789744
-0.17338074572819845,-1.239553901395597,-0.1803273511105762,0.23144284680308835,1.7241341378437733,-0.8282739347767035,0.5504136151913306,0.4036531647898028,-0.16928897380666677,0.285387047821193,1.2585218985909532,0.8340043724239266,-0.5687329321978428,-0.5764796495298008,0.3629576753119119,-0.9514747696325242,-0.04806998700344771,0.7959606020103686
-0.5407609920887836,-1.2697830085337998,-0.36280895617290726,0.3244202942848189,2.562750236403049,-1.1684445632911242,0.7665065484736742,0.14735679666797324,-0.04026208024660683,0.08272340510070784,1.640856113737475,0.9459404595370953,-0.6635182267045691,-0.8639191608160571,0.7459578845720242,-1.2423381498304613,-0.07513880898451679,0.7959606020103686
-0.8375499299732169,-1.2375223353653477,-0.5696826819425514,0.39019146488776035,3.2119102238743187,-1.4720655511681993,0.9451541358679937,-0.01052549133428063,0.03471066548365328,-0.08428959535368806,2.0260468400638376,1.0185213347153124,-0.7946862832011461,-1.0261677525210395,1.0767768557796045,-1.5742922058612518,-0.15277902539932192,0.582961315932198
0.525702865746963,-1.227896157412081,0.28630809882885505,0.09940152013870997,0.4413186761386871,-0.13175090924783678,-0.2700110638783682,1.2789390453189349,-0.20174970349841542,0.3404177237772192,0.20956010757484514,0.34451360507765305,-0.07644448587483024,-0.09916918678788188,-0.7625223392302722,-0.3206159767546271,0.3351229931744813,0.8968550006789744
0.5477351104091863,-1.1911453947757498,0.28495295334451665,0.07780919440964448,0.21501467957731396,-0.10312991069509227,-0.19520333843798485,1.194331438182685,-0.25257312537309956,0.5096840262271267,0.22319318180351047,0.5531128412225637,-0.11828010332343583,-0.17186662549351828,-0.7464502850131959,-0.3799829565983502,0.23997300049867853,1.0986437980161876
0.13700478724390686,-1.354784754422945,0.16141050440268476,0.18459283208911176,1.1767007286183484,-0.42224300491407873,0.11975137625317339,0.8028389496531673,-0.12393091630846229,0.26439137457967526,0.5830370211332262,0.5428173755436193,-0.22650672235659225,-0.5040639666524874,-0.248086392366303,-0.47503668343061495,0.18562801217714495,1.0762228205342763
-0.14254573829029066,-1.418498044567158,0.0009846796623263325,0.24804269978406915,1.7493588336073889,-0.6371962677054821,0.3848047224728509,0.47469529324261056,-0.14308607044285218,0.18065914351601445,1.0484886069330417,0.6279309798817326,-0.4238414414818086,-0.582228304975015,0.23877425472960356,-0.6854046277284027,0.07373134326990151,0.9977493993475818
-0.5902094243566716,-1.40084102689637,-0.26172808143699555,0.3537531151456476,2.701052671690654,-1.056751882706095,0.5929767816897928,0.26227732428758654,-0.013357666106752613,-0.031106518336890474,1.569716534563327,0.808471666246352,-0.5676554428229622,-0.8651810715492588,0.6450007040065175,-1.1770941405630853,-0.024424021420819342,0.582961315932198
-1.0042452571834504,-1.3620163537861965,-0.49242668945419965,0.44023310921463665,3.5075827267664916,-1.389697167947663,0.7636009540854893,0.10644877538777926,0.11212234605751988,-0.2743802879480956,1.9731558166454746,0.9150913125725293,-0.6572679094921343,-1.1833941917183382,1.0013777451322639,-1.6216294534874491,-0.0815127546636497,0.6950662033417611
0.2883728910495376,-1.1787827741945731,0.282104547374815,0.13755788933111074,0.7692744992176448,-0.16401377945852957,-0.505450073561578,1.608805101363697,0.027691118203337608,0.012180509336750822,-0.07243747689128957,0.19501636917952334,0.21256957016706313,-0.4742040439240802,-1.057884724510349,-0.5050440621415814,0.49213807995602804,0.7959606020103686
0.5370758538639983,-1.1699462627002186,0.4075768781256455,0.09843353022275118,0.35213526882269425,-0.15644048006142713,-0.43078639448187933,1.4695501465223944,0.04285529864204959,0.3562450180954964,-0.2627475174846981,0.5903511213741146,0.19036757693870518,-0.698825033984338,-1.216916845059143,-0.3527354453561165,0.36979302352919946,0.7959606020103686
0.17263395898001813,-1.2468096589226154,0.2243487562055943,0.19452765715562956,1.2355842891871573,-0.5741058524631274,-0.18143066161299656,1.2077423688378657,0.1941382749978399,0.20297473359296675,0.039055062911404724,0.6632410540684403,0.12007325380684024,-0.8559280799751716,-0.936679329029827,-0.4994756562357677,0.338882348036053,0.582961315932198
-0.32973986523427273,-1.2541770839882427,0.0164714310372245,0.3201161346138148,2.363313560312991,-1.059783121351757,-0.16608469760317227,1.2484112398703289,0.5208715089401655,-0.16403672584466966,0.22725133772347308,0.7581650067881683,0.18137470723570168,-1.413198277814191,-0.8898962896312004,-0.9591944879032022,0.26438762155190876,0.582961315932198
-0.5840111565429333,-1.340307217193503,-0.08859498067586283,0.3976308865725201,2.9822000567718674,-1.2247528731009296,0.030014504522371848,0.9427056566507299,0.5182673186109684,-0.2691373377520527,0.6765707347515854,0.8209789111174336,0.047894158409731734,-1.4112471184876425,-0.4433551597165493,-1.1169750817575448,0.30833120717047324,0.4708564285226349
-0.8883870180553972,-1.1909738396768135,-0.34922117363016797,0.461613308880043,3.5676275243745805,-1.6239496238204132,0.24793252972374877,0.7355519267459654,0.6282967551096692,-0.29100757311607645,1.1360135382340433,1.2640957377120807,-0.11809162028529013,-1.8048109102065568,-0.1287008399973291,-1.7022462201133581,0.1542078542803693,0.0112263901434269
-0.05376365439772675,-1.4251373279403792,0.5318412264645636,0.3232575282113567,2.29457049462856,-0.7371963519911827,-1.0890902879168178,2.2496802460666494,1.0315966564951007,-0.6947406416474212,-1.2425265820635363,0.022304483191265403,1.05681566928146,-1.786089955157664,-2.271801084179313,-0.23604920911244445,0.8399531817320204,0.8968550006789744
0.026343538141332987,-1.1952214891667672,0.4280794579945563,0.29969022171508625,2.110951304631412,-0.8793649750393949,-1.0654656095438446,2.27848834790288,1.0713568278138108,-0.5179450759586077,-1.2375244189874304,0.35742846211079854,1.0698300223914903,-1.7877506499368303,-2.4033314124930616,-0.4492160614538644,0.9188845654792941,0.7959606020103686
-0.18807728107264066,-1.285910083502305,0.27289961945418967,0.345093461856292,2.530646011811743,-1.170764872288748,-0.6831253947605067,1.858066731633208,1.0301596165442204,-0.3853327884846344,-0.8559605435307007,0.5532139108720389,0.850705245911418,-1.7198699815583478,-2.0206601577670833,-0.48671579846028484,0.7340996282949461,0.6950662033417611
-0.631785391091914,-1.3201420972216582,0.047727797703311876,0.47137957072221226,3.6892611903408885,-1.7031135229449517,-0.5410137015503265,1.742403453965022,1.2989820453231833,-0.6811909686894192,-0.5422349499539186,0.6284096258145239,0.8241093522878278,-2.0436508528867896,-1.8300716410072988,-0.8160502465065536,0.7069270339617504,0.582961315932198
-0.8814544428021238,-1.3384118994034766,-0.052725663812608806,0.5238455976082136,4.131285169475561,-1.8332175748826545,-0.4128587780962603,1.5689942874164593,1.3382817211456433,-0.8026523796341104,-0.2586031863699618,0.733495862925985,0.7416461236373716,-2.303166817283563,-1.5242205286925068,-1.0743077689252718,0.6410825866445521,0.582961315932198
-1.0268578053377864,-1.3468461075999767,-0.15366830852510793,0.5644044126914146,4.501522271860045,-2.0130155845451605,-0.2611260777689071,1.3851240725620722,1.368980740937213,-0.8430204958142817,-0.0134023001656952,0.8314925992532075,0.6481293439972001,-2.3753469529903866,-1.287025508666469,-1.203532120926067,0.6157857494776302,0.3587515411130718
